"sub","cj","rt","rtconf","cor","count","experiment","cj_category"
39,4,0.214,0.079,1,33,2,3
39,4,0.461,0.221,1,33,2,3
39,3,0.162,0.118,1,45,2,3
39,4,0.081,0.176,1,33,2,3
39,4,0.239,0.144,1,33,2,3
39,1,0.265,0.19,0,9,2,3
39,1,0.227,0.39,0,9,2,3
39,3,0.66,0.322,1,45,2,3
39,3,0.219,0.22,1,45,2,3
39,3,0.013,0.328,1,45,2,3
39,3,0.451,0.251,1,45,2,3
39,3,0.173,0.24,1,45,2,3
39,4,0.162,0.208,1,33,2,3
39,3,0.262,0.154,1,45,2,3
39,4,0.247,0.246,1,33,2,3
39,4,0.221,0.182,1,33,2,3
39,3,0.223,0.246,1,45,2,3
39,4,0.466,0.207,1,33,2,3
39,2,7.293,0.342,1,7,2,3
39,4,0.262,0.252,1,33,2,3
39,2,0.288,0.404,1,7,2,3
39,4,0.263,0.265,1,33,2,3
39,1,0.266,0.226,0,9,2,3
39,3,0.215,0.313,1,45,2,3
39,3,0.195,0.21,1,45,2,3
39,3,0.195,0.439,1,45,2,3
39,1,0.182,0.393,1,9,2,3
39,3,0.194,0.207,0,45,2,3
39,4,0.767,0.24,1,26,1,3
39,4,0.508,0.213,1,26,1,3
39,3,0.322,0.143,1,53,1,3
39,3,0.246,0.17,1,53,1,3
39,3,0.567,0.25,1,53,1,3
39,4,0.269,0.155,1,26,1,3
39,4,0.32,0.153,1,26,1,3
39,3,0.401,0.168,1,53,1,3
39,3,0.775,0.306,1,53,1,3
39,4,0.237,0.152,1,26,1,3
39,4,0.271,0.167,1,26,1,3
39,1,0.797,0.167,1,11,1,3
39,4,0.192,0.155,1,26,1,3
39,3,0.752,0.275,1,53,1,3
39,3,0.242,0.17,0,53,1,3
39,3,0.492,0.166,1,53,1,3
39,1,0.764,0.197,1,11,1,3
39,3,0.502,0.165,1,53,1,3
39,3,0.355,0.267,1,53,1,3
39,3,0.276,0.127,1,53,1,3
39,3,0.234,0.157,1,53,1,3
39,3,0.211,0.175,1,53,1,3
39,3,0.278,0.125,1,53,1,3
39,3,0.155,0.127,1,53,1,3
39,3,0.306,0.115,0,53,1,3
39,1,0.459,0.174,1,11,1,3
39,3,0.222,0.129,1,53,1,3
39,3,0.269,0.147,1,53,1,3
39,4,0.163,0.148,1,26,1,3
39,3,0.206,0.124,1,53,1,3
39,3,0.172,0.112,1,53,1,3
39,3,0.124,0.123,1,53,1,3
39,3,0.227,0.086,1,53,1,3
39,1,0.567,0.21,1,11,1,3
39,3,0.434,0.276,1,53,1,3
39,3,0.278,0.189,1,53,1,3
39,1,0.402,0.228,1,11,1,3
39,1,0.307,0.199,1,11,1,3
39,3,0.22,0.134,1,53,1,3
39,3,0.365,0.085,1,53,1,3
39,3,0.11,0.127,1,53,1,3
39,4,0.188,0.107,1,26,1,3
39,4,0.21,0.076,1,26,1,3
39,2,0.533,0.197,0,4,1,3
39,1,0.366,0.173,1,11,1,3
39,1,0.493,0.401,0,11,1,3
39,3,0.197,0.295,1,53,1,3
39,3,0.297,0.239,1,53,1,3
39,3,0.301,0.201,1,53,1,3
39,2,0.24,0.146,1,4,1,3
39,4,0.411,0.202,1,26,1,3
39,3,0.292,0.157,1,53,1,3
39,2,0.228,0.192,0,4,1,3
39,3,0.172,0.122,1,53,1,3
39,3,0.356,0.289,1,53,1,3
39,3,0.224,0.109,1,53,1,3
39,3,0.448,0.123,1,53,1,3
39,3,0.295,0.089,0,53,1,3
39,4,0.559,0.232,1,26,1,3
39,4,0.176,0.115,1,26,1,3
39,3,0.324,0.111,1,53,1,3
39,3,0.257,0.137,1,53,1,3
39,3,0.211,0.089,1,53,1,3
39,3,0.215,0.389,1,53,1,3
39,4,0.205,0.224,1,26,1,3
39,4,0.27,0.209,1,26,1,3
39,3,0.129,0.097,1,53,1,3
39,2,0.16,0.151,1,4,1,3
39,1,0.21,0.173,1,11,1,3
39,1,0.198,0.335,1,11,1,3
39,3,0.217,0.103,1,53,1,3
39,3,1.134,0.108,0,53,1,3
39,3,0.315,0.106,1,53,1,3
39,3,0.273,0.134,1,53,1,3
39,3,0.179,0.114,1,53,1,3
39,4,0.241,0.188,1,26,1,3
39,3,0.264,0.1,1,53,1,3
39,4,0.162,0.108,1,26,1,3
39,4,0.548,0.288,1,26,1,3
39,3,0.195,0.091,1,53,1,3
39,3,0.175,0.121,1,53,1,3
39,4,0.177,0.117,1,26,1,3
39,3,0.251,0.11,0,53,1,3
39,3,0.806,0.156,1,53,1,3
39,4,0.182,0.143,1,26,1,3
39,4,0.246,0.13,1,26,1,3
39,3,0.303,0.086,1,53,1,3
39,4,0.188,0.103,1,26,1,3
39,4,0.462,0.135,0,26,1,3
39,4,0.095,0.265,1,26,1,3
39,3,0.209,0.151,1,53,1,3
39,4,0.264,0.132,1,26,1,3
39,4,0.036,0.137,1,26,1,3
39,1,0.362,0.218,0,11,1,3
40,1,0.805,1.248,0,2,2,3
40,2,0.591,1.088,0,11,2,3
40,1,0.408,0.57,1,2,2,3
40,4,1.482,0.669,1,22,2,3
40,2,0.889,0.9,1,11,2,3
40,4,0.71,0.477,1,22,2,3
40,4,0.626,0.621,1,22,2,3
40,3,0.951,0.704,1,57,2,3
40,3,0.668,1.074,0,57,2,3
40,3,0.902,0.249,1,57,2,3
40,3,0.865,0.182,1,57,2,3
40,3,1.091,0.41,0,57,2,3
40,2,0.655,0.19,1,11,2,3
40,2,0.704,0.173,1,11,2,3
40,3,0.589,0.218,1,57,2,3
40,3,0.398,0.158,1,57,2,3
40,3,0.479,0.48,1,57,2,3
40,3,0.778,0.212,1,57,2,3
40,3,0.384,0.209,1,57,2,3
40,3,0.349,0.179,1,57,2,3
40,3,0.532,0.183,1,57,2,3
40,3,0.458,0.155,1,57,2,3
40,4,0.242,0.214,1,22,2,3
40,2,0.459,0.154,0,11,2,3
40,3,0.672,0.381,1,57,2,3
40,4,0.461,0.354,1,22,2,3
40,3,0.474,0.193,1,57,2,3
40,3,0.412,0.173,1,57,2,3
40,3,0.532,0.225,1,57,2,3
40,3,0.33,0.145,1,57,2,3
40,3,0.352,0.155,1,57,2,3
40,4,0.562,0.303,1,22,2,3
40,4,0.637,0.246,1,22,2,3
40,4,0.289,0.23,1,22,2,3
40,3,0.826,0.176,1,57,2,3
40,3,0.116,0.806,1,57,2,3
40,2,0.284,0.183,1,11,2,3
40,4,0.229,0.319,1,22,2,3
40,4,0.301,0.293,1,22,2,3
40,4,0.161,0.288,1,22,2,3
40,4,0.734,0.288,1,22,2,3
40,4,0.321,0.212,1,22,2,3
40,3,0.349,0.233,1,57,2,3
40,4,0.111,0.306,1,22,2,3
40,4,0.609,0.234,1,22,2,3
40,4,0.229,0.335,1,22,2,3
40,3,0.415,0.165,1,57,2,3
40,3,0.403,0.23,1,57,2,3
40,2,0.313,0.139,1,11,2,3
40,2,0.978,0.114,1,11,2,3
40,3,0.132,0.233,1,57,2,3
40,3,0.254,0.197,1,57,2,3
40,3,0.492,0.158,1,57,2,3
40,3,0.124,0.202,1,57,2,3
40,2,0.793,0.209,0,11,2,3
40,3,0.116,0.193,1,57,2,3
40,3,0.308,0.187,1,57,2,3
40,3,0.363,0.215,1,57,2,3
40,3,0.328,0.151,1,57,2,3
40,3,0.113,0.164,1,57,2,3
40,3,0.178,0.176,1,57,2,3
40,2,0.411,0.174,1,11,2,3
40,2,0.242,0.212,1,11,2,3
40,3,0.924,0.168,1,57,2,3
40,3,0.451,0.183,1,57,2,3
40,3,0.309,0.205,1,57,2,3
40,3,0.279,0.167,1,57,2,3
40,3,0.08,0.164,1,57,2,3
40,3,2.354,0.538,1,57,2,3
40,3,0.083,0.161,1,57,2,3
40,3,0.027,0.161,1,57,2,3
40,3,0.34,0.183,1,57,2,3
40,3,0.401,0.243,0,57,2,3
40,3,0.108,0.231,1,57,2,3
40,3,0.37,0.18,1,57,2,3
40,3,0.104,0.228,1,57,2,3
40,3,0.552,0.196,1,57,2,3
40,4,0.513,0.334,1,22,2,3
40,4,0.276,0.253,1,22,2,3
40,3,0.221,0.24,1,57,2,3
40,3,1.734,0.161,1,57,2,3
40,3,0.109,0.18,1,57,2,3
40,3,0.244,0.192,1,57,2,3
40,3,0.125,0.167,1,57,2,3
40,3,0.129,0.224,1,57,2,3
40,4,0.26,0.234,1,22,2,3
40,3,0.087,0.234,1,57,2,3
40,3,0.002,0.236,1,57,2,3
40,4,0.226,0.297,1,22,2,3
40,4,0.358,0.303,1,22,2,3
40,4,0.326,0.375,1,22,2,3
40,3,0.376,0.169,1,57,2,3
40,2,0.569,0.183,1,20,1,1
40,1,0.108,0.136,1,49,1,1
40,4,0.647,0.156,1,2,1,1
40,1,0.093,0.038,1,49,1,1
40,3,0.042,0.152,1,23,1,1
40,1,0.036,0.011,0,49,1,1
40,3,0.092,0.174,0,23,1,1
40,3,0.041,0.108,0,23,1,1
40,1,0.055,0.066,0,49,1,1
40,1,0,0.016,1,49,1,1
40,1,0.186,0.022,0,49,1,1
40,1,0.203,0.025,0,49,1,1
40,1,0.187,0.049,0,49,1,1
40,1,0.14,0.013,1,49,1,1
40,2,0.077,0.013,0,20,1,1
40,1,0.175,0.012,0,49,1,1
40,1,0.063,0.012,1,49,1,1
40,1,0.043,0.217,0,49,1,1
40,2,0.181,0.233,1,20,1,1
40,2,0.189,0.011,1,20,1,1
40,1,0.22,0.018,0,49,1,1
40,3,0.314,0.133,1,23,1,1
40,1,0.111,0.101,0,49,1,1
40,3,0.004,0.146,1,23,1,1
40,2,0.157,0.208,0,20,1,1
40,1,0.095,0.038,1,49,1,1
40,3,0.01,0.13,1,23,1,1
40,2,0.085,0.186,0,20,1,1
40,1,0.002,0.178,0,49,1,1
40,3,0.09,0.125,0,23,1,1
40,3,0.071,0.18,0,23,1,1
40,1,0.059,0.06,1,49,1,1
40,1,0.017,0.04,0,49,1,1
40,2,0.15,0.313,0,20,1,1
40,2,0.192,0.007,0,20,1,1
40,2,0.163,0.011,0,20,1,1
40,1,0.076,0.035,1,49,1,1
40,1,0.016,0.013,0,49,1,1
40,1,0.057,0.014,1,49,1,1
40,2,0.144,0.019,0,20,1,1
40,1,0.12,0.011,1,49,1,1
40,2,0.151,0.178,0,20,1,1
40,3,0.04,0.174,0,23,1,1
40,1,0.122,0.026,0,49,1,1
40,1,0.124,0.104,0,49,1,1
40,2,0.126,0.232,0,20,1,1
40,3,0.052,0.133,1,23,1,1
40,3,0.129,0.007,0,23,1,1
40,3,0.124,0.013,1,23,1,1
40,1,0.055,0.078,0,49,1,1
40,1,0.121,0.078,1,49,1,1
40,1,0.11,0.151,1,49,1,1
40,3,0.011,0.179,0,23,1,1
40,1,0.092,0.023,1,49,1,1
40,1,0.011,0.03,0,49,1,1
40,2,0.399,0.013,0,20,1,1
40,1,0.074,0.022,0,49,1,1
40,1,0.023,0.044,0,49,1,1
40,1,0.124,0.015,1,49,1,1
40,2,0.009,0.164,0,20,1,1
40,1,0.069,0.06,1,49,1,1
40,1,0.094,0.133,0,49,1,1
40,1,0.091,0.047,0,49,1,1
40,1,0.218,0.034,1,49,1,1
40,3,0.019,0.022,1,23,1,1
40,3,0.003,0.129,0,23,1,1
40,2,0.052,0.011,1,20,1,1
40,1,0.138,0.038,0,49,1,1
40,1,0.004,0.09,1,49,1,1
40,3,0.018,0.123,1,23,1,1
40,3,0.102,0.012,0,23,1,1
40,2,0.037,0.197,0,20,1,1
40,3,0.108,0.004,0,23,1,1
40,3,0.12,0.007,0,23,1,1
40,2,0.031,0.148,1,20,1,1
40,4,0.072,0.162,0,2,1,1
40,1,0.135,0.016,1,49,1,1
40,2,0.059,0.136,0,20,1,1
40,3,0.149,0.177,0,23,1,1
40,1,0.003,0.02,0,49,1,1
40,1,0.113,0.041,0,49,1,1
40,1,0.022,0.009,1,49,1,1
40,3,0.024,0.006,0,23,1,1
40,3,0.016,0.133,0,23,1,1
40,1,0.106,0.079,1,49,1,1
40,1,0.112,0.067,1,49,1,1
40,2,0.283,0.028,0,20,1,1
40,2,0.165,0.138,1,20,1,1
40,1,0.11,0.045,0,49,1,1
40,3,0.043,0.149,0,23,1,1
40,1,0.013,0.054,1,49,1,1
40,1,0.101,0.024,1,49,1,1
40,1,0.177,0.06,0,49,1,1
40,1,0.019,0.009,1,49,1,1
41,3,0.946,0.577,0,60,2,3
41,3,0.528,0.409,1,60,2,3
41,3,0.504,0.554,0,60,2,3
41,3,0.274,0.491,1,60,2,3
41,3,0.381,0.639,0,60,2,3
41,3,0.662,0.374,1,60,2,3
41,3,0.319,0.376,0,60,2,3
41,3,0.292,0.433,0,60,2,3
41,3,0.108,0.579,0,60,2,3
41,3,0.298,0.533,0,60,2,3
41,3,0.324,0.501,1,60,2,3
41,3,0.27,0.454,1,60,2,3
41,3,0.282,0.414,0,60,2,3
41,1,0.55,0.598,1,9,2,3
41,3,0.315,0.528,1,60,2,3
41,3,0.355,0.674,0,60,2,3
41,3,0.288,0.339,1,60,2,3
41,1,0.282,0.422,1,9,2,3
41,2,0.608,0.437,0,22,2,3
41,3,0.219,0.311,0,60,2,3
41,3,0.303,0.346,1,60,2,3
41,3,0.28,0.337,0,60,2,3
41,3,0.263,0.328,0,60,2,3
41,3,0.369,0.39,0,60,2,3
41,3,0.391,0.361,0,60,2,3
41,2,0.358,0.314,1,22,2,3
41,3,0.394,0.36,1,60,2,3
41,3,0.308,0.289,0,60,2,3
41,3,0.273,0.319,1,60,2,3
41,2,0.283,0.393,1,22,2,3
41,3,0.322,0.368,0,60,2,3
41,2,0.077,0.487,1,22,2,3
41,2,0.186,0.337,0,22,2,3
41,3,0.334,0.505,0,60,2,3
41,3,0.304,0.339,0,60,2,3
41,2,0.948,0.449,1,22,2,3
41,3,1.317,0.571,1,60,2,3
41,3,0.282,0.382,1,60,2,3
41,2,0.289,0.438,0,22,2,3
41,2,0.568,0.427,1,22,2,3
41,3,1.076,0.386,1,60,2,3
41,3,0.302,0.393,0,60,2,3
41,3,0.384,0.374,1,60,2,3
41,3,0.345,0.368,1,60,2,3
41,3,0.313,0.32,0,60,2,3
41,3,0.284,0.412,1,60,2,3
41,3,0.294,0.395,1,60,2,3
41,2,0.334,0.366,1,22,2,3
41,3,0.275,0.407,0,60,2,3
41,3,0.696,1.108,0,60,2,3
41,3,0.357,0.634,1,60,2,3
41,3,0.462,0.422,0,60,2,3
41,3,0.287,0.337,1,60,2,3
41,3,0.314,0.592,0,60,2,3
41,2,0.828,1.464,0,22,2,3
41,2,0.267,0.586,0,22,2,3
41,2,0.288,0.391,1,22,2,3
41,1,0.28,0.524,0,9,2,3
41,1,0.342,0.638,0,9,2,3
41,3,0.505,0.505,0,60,2,3
41,2,0.303,0.463,1,22,2,3
41,1,0.295,0.851,0,9,2,3
41,1,0.307,0.583,1,9,2,3
41,2,0.282,0.376,1,22,2,3
41,2,0.423,0.648,1,22,2,3
41,3,0.369,0.633,0,60,2,3
41,2,0.515,1.457,1,22,2,3
41,2,0.32,0.42,1,22,2,3
41,2,0.408,0.401,0,22,2,3
41,3,0.837,0.498,1,60,2,3
41,3,0.783,0.397,0,60,2,3
41,1,0.301,0.317,0,9,2,3
41,2,0.568,0.562,0,22,2,3
41,3,0.33,0.433,1,60,2,3
41,3,0.278,0.35,1,60,2,3
41,1,0.32,0.442,1,9,2,3
41,3,0.292,0.424,0,60,2,3
41,1,0.297,0.438,0,9,2,3
41,3,0.319,0.395,0,60,2,3
41,3,0.328,0.392,1,60,2,3
41,2,0.422,0.446,0,22,2,3
41,3,0.362,0.356,1,60,2,3
41,3,0.386,0.389,0,60,2,3
41,2,0.387,0.334,0,22,2,3
41,2,0.359,0.39,0,22,2,3
41,3,0.373,0.533,1,60,2,3
41,3,0.339,0.792,1,60,2,3
41,3,0.374,0.579,1,60,2,3
41,3,0.334,0.429,0,60,2,3
41,3,0.268,0.341,1,60,2,3
41,3,0.243,0.384,1,60,2,3
41,2,0.989,0.58,1,6,1,3
41,3,1.577,0.824,0,54,1,3
41,3,0.016,0.347,1,54,1,3
41,3,0.112,0.378,1,54,1,3
41,3,0.315,0.473,0,54,1,3
41,3,2.087,0.637,1,54,1,3
41,4,0.364,0.319,0,29,1,3
41,4,0.279,0.476,0,29,1,3
41,4,0.323,0.468,0,29,1,3
41,4,0.082,0.577,0,29,1,3
41,4,0.07,0.404,0,29,1,3
41,4,0.285,0.365,0,29,1,3
41,3,0.303,0.518,0,54,1,3
41,3,0.324,0.414,0,54,1,3
41,3,0.26,0.191,1,54,1,3
41,3,0.302,0.472,1,54,1,3
41,3,0.266,0.355,0,54,1,3
41,3,0.274,0.466,0,54,1,3
41,3,0.26,0.365,0,54,1,3
41,3,1.923,1.055,1,54,1,3
41,3,1.064,0.372,0,54,1,3
41,3,1.321,0.515,1,54,1,3
41,3,0.261,0.184,1,54,1,3
41,3,0.33,0.324,0,54,1,3
41,3,1.501,0.389,0,54,1,3
41,3,0.283,0.358,1,54,1,3
41,3,0.289,0.252,0,54,1,3
41,3,0.241,0.341,0,54,1,3
41,4,0.301,0.55,0,29,1,3
41,3,1.624,0.377,0,54,1,3
41,3,1.457,0.344,1,54,1,3
41,3,0.286,0.329,1,54,1,3
41,3,1.616,0.309,0,54,1,3
41,4,0.339,0.32,1,29,1,3
41,3,0.335,0.32,0,54,1,3
41,3,0.288,0.409,1,54,1,3
41,3,0.3,0.313,0,54,1,3
41,3,0.29,0.311,0,54,1,3
41,4,0.471,0.669,1,29,1,3
41,2,0.969,1.12,1,6,1,3
41,3,0.308,0.357,0,54,1,3
41,3,1.693,0.4,0,54,1,3
41,3,0.303,0.335,1,54,1,3
41,3,0.298,0.319,0,54,1,3
41,3,0.299,0.436,1,54,1,3
41,3,0.201,0.404,1,54,1,3
41,3,0.275,0.362,0,54,1,3
41,3,0.327,0.409,1,54,1,3
41,3,0.262,0.336,1,54,1,3
41,3,0.065,0.496,1,54,1,3
41,3,0.375,0.354,0,54,1,3
41,3,0.285,0.364,1,54,1,3
41,3,0.269,0.374,1,54,1,3
41,3,0.255,0.336,0,54,1,3
41,3,0.289,0.306,0,54,1,3
41,3,0.285,0.339,0,54,1,3
41,3,0.279,0.196,0,54,1,3
41,3,0.003,0.601,1,54,1,3
41,3,0.129,0.41,1,54,1,3
41,2,1.756,0.511,1,6,1,3
41,3,0.309,0.36,1,54,1,3
41,4,0.017,0.653,1,29,1,3
41,3,1.213,0.825,1,54,1,3
41,4,0.305,0.281,1,29,1,3
41,4,1.22,0.591,0,29,1,3
41,1,0.657,0.568,1,5,1,3
41,4,1.665,0.229,0,29,1,3
41,4,0.26,0.583,1,29,1,3
41,4,1.016,0.423,0,29,1,3
41,4,1.168,0.321,0,29,1,3
41,4,0.19,0.395,1,29,1,3
41,2,2.087,1.024,0,6,1,3
41,3,1.203,0.664,1,54,1,3
41,3,0.542,0.322,0,54,1,3
41,3,0.294,0.335,1,54,1,3
41,1,0.256,1.142,0,5,1,3
41,1,1.358,1.084,0,5,1,3
41,4,1.36,0.608,1,29,1,3
41,3,0.205,0.341,0,54,1,3
41,4,0.011,0.31,1,29,1,3
41,1,1.715,0.542,0,5,1,3
41,2,1.099,0.484,0,6,1,3
41,4,0.175,0.402,0,29,1,3
41,4,0.085,0.429,0,29,1,3
41,4,0.803,0.778,0,29,1,3
41,4,0.255,0.552,1,29,1,3
41,4,0.201,0.438,0,29,1,3
41,4,1.832,0.451,0,29,1,3
41,4,1.488,0.396,0,29,1,3
41,4,0.05,0.363,1,29,1,3
41,4,1.428,0.406,0,29,1,3
41,4,1.22,0.435,0,29,1,3
41,1,1.101,0.984,1,5,1,3
41,2,0.906,0.571,0,6,1,3
42,1,1.503,1.717,1,33,2,1
42,2,1.934,0.775,1,26,2,1
42,3,0.817,0.685,0,22,2,1
42,2,1.087,0.591,1,26,2,1
42,1,0.851,0.671,0,33,2,1
42,1,0.97,0.615,0,33,2,1
42,3,0.735,0.783,1,22,2,1
42,2,0.955,0.623,0,26,2,1
42,1,0.886,0.527,1,33,2,1
42,2,0.729,0.583,1,26,2,1
42,1,0.913,0.551,1,33,2,1
42,2,0.658,0.599,0,26,2,1
42,1,1.393,0.432,1,33,2,1
42,3,0.665,0.647,0,22,2,1
42,3,0.749,0.487,1,22,2,1
42,3,1.044,0.48,0,22,2,1
42,2,0.731,0.512,0,26,2,1
42,1,0.644,0.544,0,33,2,1
42,3,0.692,0.592,1,22,2,1
42,2,0.543,0.472,0,26,2,1
42,1,0.861,0.439,1,33,2,1
42,2,0.578,0.456,0,26,2,1
42,2,0.575,0.536,1,26,2,1
42,3,0.599,0.56,1,22,2,1
42,1,0.762,0.398,1,33,2,1
42,2,0.821,0.495,0,26,2,1
42,2,0.741,0.471,0,26,2,1
42,2,0.681,0.495,0,26,2,1
42,1,0.556,0.455,0,33,2,1
42,3,0.589,0.495,0,22,2,1
42,2,0.71,0.503,0,26,2,1
42,1,0.843,0.488,1,33,2,1
42,1,0.626,0.487,0,33,2,1
42,2,0.838,0.871,1,26,2,1
42,1,1.158,0.351,0,33,2,1
42,1,0.933,0.386,1,33,2,1
42,1,1.101,0.495,1,33,2,1
42,1,0.735,0.591,0,33,2,1
42,2,1.067,0.471,1,26,2,1
42,1,1.114,0.687,1,33,2,1
42,3,0.712,0.495,1,22,2,1
42,2,0.88,0.528,1,26,2,1
42,1,0.995,0.543,1,33,2,1
42,1,0.951,0.407,0,33,2,1
42,4,0.894,0.551,1,13,2,1
42,4,0.969,0.453,1,13,2,1
42,4,0.815,0.447,1,13,2,1
42,1,1.091,0.408,0,33,2,1
42,1,1.615,0.343,0,33,2,1
42,4,0.621,0.814,1,13,2,1
42,4,0.67,0.6,1,13,2,1
42,1,0.695,0.632,0,33,2,1
42,1,0.699,0.392,1,33,2,1
42,1,0.975,0.4,1,33,2,1
42,1,0.943,0.482,1,33,2,1
42,1,0.735,0.408,1,33,2,1
42,4,0.636,0.472,1,13,2,1
42,3,0.476,0.432,0,22,2,1
42,3,0.428,0.4,1,22,2,1
42,2,0.49,0.424,1,26,2,1
42,1,0.986,0.352,0,33,2,1
42,2,0.56,0.472,1,26,2,1
42,1,0.986,0.68,1,33,2,1
42,4,0.513,1.048,1,13,2,1
42,1,1.478,0.344,1,33,2,1
42,1,0.89,0.376,1,33,2,1
42,3,0.506,0.456,1,22,2,1
42,1,0.647,0.392,0,33,2,1
42,2,0.728,0.552,0,26,2,1
42,2,0.573,0.432,0,26,2,1
42,1,0.62,0.456,1,33,2,1
42,2,0.683,0.448,1,26,2,1
42,3,0.908,0.447,1,22,2,1
42,2,0.642,0.447,0,26,2,1
42,3,0.595,0.495,1,22,2,1
42,4,0.442,0.383,1,13,2,1
42,3,0.465,0.383,1,22,2,1
42,2,0.491,0.351,0,26,2,1
42,2,0.96,0.399,0,26,2,1
42,3,0.454,0.407,0,22,2,1
42,3,0.719,0.358,1,22,2,1
42,4,0.685,0.567,1,13,2,1
42,4,0.813,0.503,1,13,2,1
42,1,1.047,0.413,0,33,2,1
42,3,0.59,0.479,0,22,2,1
42,3,0.529,0.671,0,22,2,1
42,4,0.398,0.623,1,13,2,1
42,3,0.475,0.431,0,22,2,1
42,2,0.356,0.343,0,26,2,1
42,3,0.389,0.423,1,22,2,1
42,4,0.477,0.591,1,13,2,1
42,3,0.44,0.407,0,22,2,1
42,4,0.637,0.375,1,13,2,1
42,2,0.879,0.599,0,26,2,1
42,1,1.181,0.423,0,48,1,1
42,2,0.939,0.583,1,40,1,1
42,2,0.804,0.711,1,40,1,1
42,2,1.155,0.703,1,40,1,1
42,1,0.599,0.415,1,48,1,1
42,1,0.938,0.384,0,48,1,1
42,1,0.823,0.383,0,48,1,1
42,1,1.337,0.512,1,48,1,1
42,1,0.694,0.351,1,48,1,1
42,1,0.799,0.376,1,48,1,1
42,1,1.454,0.352,1,48,1,1
42,1,0.75,0.344,1,48,1,1
42,1,0.667,0.367,1,48,1,1
42,1,0.823,0.374,1,48,1,1
42,1,0.863,0.36,0,48,1,1
42,1,1.497,0.336,1,48,1,1
42,1,0.818,0.343,1,48,1,1
42,1,0.921,0.337,1,48,1,1
42,1,0.943,0.374,1,48,1,1
42,1,0.976,0.359,0,48,1,1
42,1,0.983,0.368,1,48,1,1
42,1,0.92,0.383,1,48,1,1
42,1,0.514,0.383,1,48,1,1
42,2,0.712,0.679,1,40,1,1
42,2,0.975,0.383,0,40,1,1
42,2,0.536,0.423,1,40,1,1
42,2,0.743,0.415,0,40,1,1
42,2,0.784,0.391,0,40,1,1
42,1,1.418,0.343,1,48,1,1
42,1,0.826,0.871,1,48,1,1
42,1,1.761,0.423,0,48,1,1
42,1,0.782,0.399,0,48,1,1
42,1,0.694,0.407,0,48,1,1
42,1,1.356,0.319,0,48,1,1
42,2,0.765,0.447,1,40,1,1
42,2,0.941,0.607,0,40,1,1
42,1,0.64,0.366,1,48,1,1
42,2,1.718,0.439,1,40,1,1
42,3,1.143,0.607,0,5,1,1
42,2,0.676,0.319,1,40,1,1
42,3,1.063,0.727,1,5,1,1
42,2,0.985,0.398,1,40,1,1
42,2,0.581,0.623,1,40,1,1
42,3,0.619,0.415,0,5,1,1
42,2,1.04,0.4,1,40,1,1
42,2,0.718,0.36,0,40,1,1
42,2,0.745,0.408,1,40,1,1
42,3,0.722,0.376,1,5,1,1
42,2,1.006,0.4,1,40,1,1
42,2,0.905,0.44,1,40,1,1
42,1,0.99,0.296,1,48,1,1
42,1,0.694,0.304,1,48,1,1
42,1,1.095,0.36,0,48,1,1
42,1,1.122,0.456,1,48,1,1
42,1,0.749,0.472,0,48,1,1
42,1,0.932,0.44,0,48,1,1
42,1,1.509,0.32,1,48,1,1
42,2,0.686,0.312,1,40,1,1
42,2,0.916,0.368,1,40,1,1
42,1,0.606,0.312,0,48,1,1
42,1,0.954,0.32,1,48,1,1
42,1,0.68,0.343,1,48,1,1
42,2,0.708,0.783,1,40,1,1
42,2,0.967,0.343,0,40,1,1
42,1,0.796,0.271,1,48,1,1
42,1,0.596,0.333,1,48,1,1
42,1,0.459,0.368,1,48,1,1
42,1,0.564,0.375,1,48,1,1
42,1,0.565,0.303,1,48,1,1
42,2,0.579,0.311,1,40,1,1
42,2,0.538,0.327,1,40,1,1
42,1,0.651,0.351,1,48,1,1
42,2,0.691,0.559,1,40,1,1
42,2,0.505,0.655,1,40,1,1
42,3,0.525,0.343,1,5,1,1
42,1,1.805,0.343,1,48,1,1
42,2,0.514,0.423,1,40,1,1
42,2,0.4,0.399,1,40,1,1
42,2,0.454,0.543,0,40,1,1
42,2,0.67,0.328,1,40,1,1
42,1,0.55,0.463,0,48,1,1
42,1,0.377,0.359,1,48,1,1
42,2,0.349,0.399,1,40,1,1
42,2,0.556,0.303,1,40,1,1
42,2,0.805,0.311,1,40,1,1
42,2,0.576,0.367,1,40,1,1
42,1,0.494,0.335,1,48,1,1
42,2,0.526,0.775,1,40,1,1
42,1,0.386,0.456,1,48,1,1
42,2,0.342,0.416,1,40,1,1
42,2,0.324,0.45,1,40,1,1
42,2,0.539,0.343,1,40,1,1
42,2,0.511,0.296,1,40,1,1
43,1,0.73,0.75,1,15,2,2
43,4,0.27,0.815,1,9,2,2
43,2,0.818,0.991,0,37,2,2
43,2,0.278,0.623,1,37,2,2
43,1,0.633,0.683,0,15,2,2
43,1,0.626,0.735,1,15,2,2
43,4,0.36,0.639,1,9,2,2
43,3,0.404,0.51,1,32,2,2
43,2,0.321,0.478,1,37,2,2
43,3,0.264,0.559,1,32,2,2
43,1,0.524,0.799,1,15,2,2
43,2,0.182,0.59,1,37,2,2
43,1,0.811,0.51,0,15,2,2
43,3,0.212,0.586,1,32,2,2
43,2,0.259,0.415,1,37,2,2
43,4,0.1,0.447,1,9,2,2
43,2,0.456,0.638,1,37,2,2
43,2,0.181,0.59,1,37,2,2
